time,x,y,z,qx,qy,qz,qw
1674578996.1764464,-0.001251220703125,-0.0021514892578125,0.0,0.0,-0.0,0.032625240513404305,0.9998669521605729
1674578996.2468994,-0.001434326171875,-0.0034332275390625,0.0,0.0,-0.0,0.030253190572271174,0.9998855952389994
1674578996.3374028,-0.002044677734375,-0.0024871826171875,0.0,0.0,-0.0,0.029797859109939092,0.9998890130021377
1674578996.4078145,-0.0005645751953125,-0.0024261474609375,0.0,0.0,-0.0,0.03163458128078522,0.9998749092664343
1674578996.4984262,-0.00079345703125,-0.0023956298828125,0.0,0.0,-0.0,0.03076810628430662,0.9998816677882855
1674578996.5690396,-0.0016326904296875,-0.0038604736328125,0.0,0.0,-0.0,0.029938948441841848,0.9998879595130156
1674578996.6495993,-0.0008087158203125,-0.0027313232421875,0.0,0.0,-0.0,0.03068912672465879,0.9998822744975646
1674578996.7401266,-0.0016632080078125,-0.003875732421875,0.0,0.0,-0.0,0.028199672566279407,0.9999005989551992
1674578996.760231,0.0,0.0,0.0,0.0,-0.0,0.0,1.0
1674578996.8004751,0.0004425048828125,0.001068115234375,0.0,0.0,-0.0,0.002530891592735539,0.9999991993235751
1674578996.8105276,-0.00152587890625,-0.00311279296875,0.0,0.0,-0.0,0.03177114865574478,0.9998738269175006
1674578996.8407195,0.00164794921875,-0.00018310546875,0.0,0.0,-0.0,0.0017390911906719699,0.9999996219452526
1674578996.8809013,0.0008544921875,0.0005950927734375,0.0,0.0,-0.0,0.0014041417620571004,0.9999997535482491
1674578996.901016,-0.0006256103515625,-0.002471923828125,0.0,0.0,-0.0,0.031391453803396155,0.999876824607293
1674578996.931178,0.0009307861328125,0.0009765625,0.0,0.0,-0.0,0.0018914809803700233,0.999999552787496
1674578996.971387,-0.000244140625,-0.0029144287109375,0.0,0.0,-0.0,0.0301006994874051,0.9998867456241196
1674578996.971387,-0.000274658203125,0.000244140625,0.0,0.0,-0.0,0.001794828369030402,0.9999995973239177
1674578997.0115607,-0.0011444091796875,0.0008697509765625,0.0,0.0,-0.0,0.0005933977261009902,0.9999999559848927
1674578997.0517771,0.0017547607421875,0.0010528564453125,0.0,0.0,-0.0,0.0005025225303196277,0.9999999684338885
1674578997.0618308,0.0001678466796875,-0.00286865234375,0.0,0.0,-0.0,0.030336453670285677,0.9998849646529283
1674578997.1020424,0.0004730224609375,0.00048828125,0.0,0.0,0.0,-0.0004194418372559482,0.9999999780085682
1674578997.1322021,0.000946044921875,-0.0019378662109375,0.0,0.0,-0.0,0.031251588083631175,0.9998779197642929
1674578997.142256,-0.000885009765625,-0.0004425048828125,0.0,0.0,0.0,-0.0024827161769533286,0.999999229515147
1674578997.2226841,-0.001190185546875,-0.003204345703125,0.0,0.0,-0.0,0.025715067206345973,0.9999173430535419
1674578997.2226841,-0.00018310546875,0.0003509521484375,0.0,0.0,0.0,-0.002612892766452001,0.9999991465990453
1674578997.303147,0.0001220703125,-0.0019683837890625,0.0,0.0,-0.0,0.024999655363561003,0.9999218781711541
1674578997.303147,0.0036468505859375,0.001251220703125,0.0,0.0,0.0,-0.004710499958007903,0.9999972264000503
1674578997.3734162,-0.00018310546875,-0.0008544921875,0.0,0.0,-0.0,0.02730192257891866,0.9999068270748385
1674578997.3734162,0.0026397705078125,0.00164794921875,0.0,0.0,0.0,-0.003324810513723019,0.9999986182046993
1674578997.4638844,-0.0009918212890625,-0.001373291015625,0.0,0.0,-0.0,0.024996621724159895,0.999921897129495
1674578997.4638844,0.001312255859375,0.0014495849609375,0.0,0.0,0.0,-0.004904572049237159,0.9999969931481336
1674578997.5342603,-0.000732421875,-0.0020751953125,0.0,0.0,-0.0,0.023761270704216093,0.9999294260819437
1674578997.5342603,0.0019683837890625,0.00189208984375,0.0,0.0,0.0,-0.004972760143085821,0.9999969089586623
1674578997.624806,0.0026702880859375,-0.0007171630859375,0.0,0.0,-0.0,0.025865508380261307,0.9999163731001312
1674578997.624806,0.00421142578125,0.0021209716796875,0.0,0.0,0.0,-0.007050816496724327,0.9999937857547774
1674578997.695195,0.0001068115234375,-0.0006103515625,0.0,0.0,-0.0,0.022433065386923055,0.9999370953566784
1674578997.695195,0.001983642578125,0.001251220703125,0.0,0.0,0.0,-0.008356872820416455,0.9999912703472841
1674578997.7856946,0.0005340576171875,-0.000274658203125,0.0,0.0,-0.0,0.02235461379886323,0.9999375345555708
1674578997.7856946,0.0018310546875,0.002655029296875,0.0,0.0,0.0,-0.008024517536555493,0.9999919509005862
