time,x,y,z,qx,qy,qz,qw
1674845851.3806314,0.0497589111328125,-0.0176544189453125,0.0,0.0,-0.0,0.06670512271741862,0.9994438548826186
1674845851.4539711,0.05438232421875,-0.0207672119140625,0.0,0.0,-0.0,0.06843594728843086,0.9994146222599418
1674845851.526706,0.0496826171875,-0.0181732177734375,0.0,0.0,-0.0,0.07341224281418977,0.9993264059606985
1674845851.6144273,0.0560150146484375,-0.020294189453125,0.0,0.0,-0.0,0.07422867591375643,0.9993113420151666
1674845851.6983593,0.0515594482421875,-0.0182952880859375,0.0,0.0,-0.0,0.07524556744180491,0.9992923465505327
1674845851.7735586,0.044921875,-0.0176544189453125,0.0,0.0,-0.0,0.0758352404686266,0.9992812131634782
1674845851.8591745,0.064361572265625,-0.0232086181640625,0.0,0.0,-0.0,0.0727076029156583,0.9993392733325598
1674845851.9441497,0.0459747314453125,-0.019683837890625,0.0,0.0,-0.0,0.07630252095788248,0.9992723289299271
1674845852.0176966,0.0463409423828125,-0.0195465087890625,0.0,0.0,-0.0,0.07610393269146817,0.9992761112812873
1674845852.1040497,0.0530853271484375,-0.020721435546875,0.0,0.0,-0.0,0.07118573935320513,0.9993666406827239
1674845852.191058,0.0569000244140625,-0.021148681640625,0.0,0.0,-0.0,0.0692833061259811,0.9994000379385443
1674845852.2655342,0.0635223388671875,-0.022216796875,0.0,0.0,-0.0,0.06984362134122722,0.9993902955364071
1674845852.3509572,0.053131103515625,-0.0185546875,0.0,0.0,-0.0,0.0679817040792702,0.9994223666074333
1674845852.4226565,0.052642822265625,-0.0181427001953125,0.0,0.0,-0.0,0.06801585598653793,0.9994217861472723
1674845852.5069325,0.0500335693359375,-0.01776123046875,0.0,0.0,-0.0,0.06552002493364374,0.9994634387814438
1674845852.5943582,0.05810546875,-0.018890380859375,0.0,0.0,-0.0,0.06784112014007383,0.999424752962255
1674845852.6682553,0.057342529296875,-0.0181884765625,0.0,0.0,-0.0,0.0672233977626968,0.9994351800274316
1674845852.7565365,0.056365966796875,-0.01910400390625,0.0,0.0,-0.0,0.06716644338089649,0.9994361366087351
1674845852.8396304,0.0489501953125,-0.0181427001953125,0.0,0.0,-0.0,0.0685089090802583,0.9994133735361544
1674845852.9145436,0.05499267578125,-0.018280029296875,0.0,0.0,-0.0,0.06842431895134929,0.9994148211532936
1674845852.9996314,0.047393798828125,-0.0186767578125,0.0,0.0,-0.0,0.06880180615931208,0.9994083472850146
1674845853.0857174,0.0487823486328125,-0.01800537109375,0.0,0.0,-0.0,0.06657903057737656,0.9994459552544123
1674845853.159069,0.0577239990234375,-0.018890380859375,0.0,0.0,-0.0,0.06451321566900116,0.9994798007329759
1674845853.2457793,0.0382232666015625,-0.014434814453125,0.0,0.0,-0.0,0.06298415645878114,0.9995041654851267
1674845853.3197253,0.0362091064453125,-0.0147857666015625,0.0,0.0,-0.0,0.059440895015881706,0.9995583800084952
1674845853.4065707,0.0468292236328125,-0.0205078125,0.0,0.0,-0.0,0.055525606106226505,0.9996146381364884
1674845853.4896958,0.032318115234375,-0.0177001953125,0.0,0.0,-0.0,0.058468467565955945,0.9995727102204548
1674845853.5634296,0.00921630859375,-0.0130462646484375,0.0,0.0,-0.0,0.06543683871000792,0.9994648002640625
1674845853.6494873,0.0032958984375,-0.016021728515625,0.0,0.0,-0.0,0.062232700096336024,0.9995159254395789
1674845853.7482114,-0.0106964111328125,-0.0170135498046875,0.0,0.0,-0.0,0.049234094503675975,0.9996970157934416
1674845853.8099403,-0.0149993896484375,-0.0149688720703125,0.0,0.0,-0.0,0.04146533319166435,0.9997850859663612
1674845853.8968244,-0.0277557373046875,-0.01214599609375,0.0,0.0,-0.0,0.027848936149932876,0.9999030561608064
1674845853.9803874,-0.0255889892578125,-0.0130157470703125,0.0,0.0,-0.0,0.015411569423363407,0.9999703105879
1674845854.0568147,-0.02911376953125,-0.0121612548828125,0.0,0.0,-0.0,0.012845838242977872,0.9999793731258911
1674845854.14113,-0.02667236328125,-0.010833740234375,0.0,0.0,-0.0,0.01222435797050227,0.9999813206921792
1674845854.2334127,-0.020660400390625,-0.0096435546875,0.0,0.0,-0.0,0.011200303028208021,0.999984319192491
1674845854.3043056,-0.0142822265625,-0.011322021484375,0.0,0.0,-0.0,0.010952241799553472,0.9999850060874153
1674845854.3866627,-0.0289306640625,-0.0088653564453125,0.0,0.0,-0.0,0.01203392650809929,0.999981898131213
1674845854.471891,-0.0235137939453125,-0.006744384765625,0.0,0.0,-0.0,0.013314138913045849,0.999977841794957
1674845854.5480523,-0.0161590576171875,-0.00994873046875,0.0,0.0,-0.0,0.013076128791897712,0.9999786269331123
1674845854.6333797,-0.03143310546875,-0.0085601806640625,0.0,0.0,-0.0,0.014744092242213333,0.9999728265910607
