time,x,y,z,qx,qy,qz,qw
1675084644.7349253,0.0005461507826112211,-0.0011182604357600212,-0.003071269951760769,-0.002638053355215713,-0.0013040394902626138,-0.00015826054715114508,0.9999989122146412
1675084645.8287444,0.0010724264429882169,-0.0007254470838233829,-0.0032426395919173956,-0.003068847852823228,-0.0013134494209549085,-0.0005137203775195385,0.9999985769380935
1675084646.8716016,0.0009124883799813688,-0.0003538016462698579,-0.003395473351702094,-0.0031956167565812326,-0.0014708122219745548,-0.0007079326152638889,0.9999983906732961
1675084647.9776917,0.0008496300433762372,-0.0015797350788488984,-0.003332428866997361,-0.0028628698098855944,-0.0014588746886675232,-3.4880248407661064e-05,0.9999987035981358
1675084649.0142632,0.11542963236570358,-0.0018713793251663446,0.0023106629960238934,-0.003450275910682673,0.0004349030707175697,0.03346779168907672,0.9998584736572892
1675084650.0755858,0.26240402460098267,0.013595158234238625,0.009241693653166294,-0.01206194310040131,0.0026398679485253305,0.11954525161052787,0.9981946518517419
1675084651.1359332,0.43599817156791687,0.0482928529381752,0.02066207118332386,-0.020037669431779065,0.0018272608167641373,0.24166321803850763,0.9926573999807456
1675084652.2604682,0.6810252070426941,0.10631772875785828,0.035614728927612305,-0.0222646205320995,0.0014285546850934827,0.2842984251926756,0.9898510855122177
1675084653.2078578,0.8752725124359131,0.1551017314195633,0.046778175979852676,-0.022354706606704203,0.0007462628893972585,0.2910040425320381,0.989370763267174
1675084654.2179263,1.0822328329086304,0.20926794409751892,0.06095995754003525,-0.02757349346379745,0.0069666358133760615,0.3217998331845884,0.9869760254916462
1675084655.2438097,1.331147313117981,0.24563764035701752,0.07705224305391312,-0.023810021375885913,0.0019852495449240995,0.1019544881664543,0.9986290773276733
1675084656.2182772,1.5595723390579224,0.21681541204452515,0.09290523827075958,-0.011761636534132133,-0.0046506405518197775,-0.05049811406218348,0.9996609261961565
1675084657.246036,1.7667336463928223,0.1762072741985321,0.10559388995170593,-0.005838934836541373,-0.007436623885385655,-0.18730271577312657,0.9956057755720967
1675084658.2129169,1.919394612312317,0.14047792553901672,0.1161852553486824,-0.008439236881418372,-0.00853636148399871,-0.19387405376855554,0.9952856114107589
1675084659.2118475,2.1008784770965576,0.09037219732999802,0.13163328170776367,-0.007605386801617842,-0.014832668099614608,-0.21429166462771912,0.9942278271035478
1675084660.244811,2.3399574756622314,0.02636067382991314,0.14898519217967987,-0.00731982505934326,-0.006466310746926885,-0.20995174751015255,0.9944820005294515
1675084661.238315,2.5726261138916016,-0.03813298046588898,0.16574950516223907,-0.0129370418852743,-0.010264458772653619,-0.21626331840092494,0.9941219935142078
1675084662.2110684,2.795100450515747,-0.08228781074285507,0.18187157809734344,-0.009227308473632576,-0.007416317386177869,-0.13417977093792954,0.9977316909262873
1675084663.2110233,2.9732491970062256,-0.11427758634090424,0.19056420028209686,-0.014669586555460058,-0.005873772469736723,-0.08421709474966547,0.9990814654519249
1675084664.2703767,3.211362600326538,-0.1437080204486847,0.2050788253545761,-0.009880229844312862,-0.007433802465514874,-0.06695840677274786,0.9994199158104049
1675084665.347286,3.460310459136963,-0.17281053960323334,0.2190297245979309,-0.017176405160096914,-0.006636489442694408,-0.05146589848807517,0.9996258288956402
1675084666.4153123,3.6882972717285156,-0.18959762156009674,0.23798105120658875,-0.018149142538755776,-0.0035611155982907196,-0.013569078870204926,0.9999341197962613
1675084667.4795241,3.914113759994507,-0.1983938366174698,0.25024840235710144,-0.02299560776088081,-0.008787350536298021,0.03344899675358104,0.9997852586608559
1675084668.4719205,4.1644721031188965,-0.21294386684894562,0.2619234025478363,-0.025112598042722253,-0.015602409067565761,0.003103511865830282,0.9998896955213041
1675084669.5086217,4.300776958465576,-0.21751222014427185,0.27090582251548767,-0.02549615230601021,-0.024588441828389002,-0.029393587258634165,0.9997328908142641
1675084670.5536115,4.407344818115234,-0.1817154586315155,0.28296664357185364,-0.04941691362520515,-0.008673810092187923,0.2614983578291895,0.9911665131333752
1675084671.524585,4.495478630065918,-0.11408034712076187,0.2856643497943878,-0.05584292763289076,0.01647301467563308,0.59759336902808,0.955218798178975
1675084672.5517936,4.58053731918335,-0.0065302602015435696,0.2835627794265747,-0.05394515283634074,0.04643133063090915,1.0511219239903633,0.8641808944353686
1675084673.6281655,4.583540916442871,0.1200602650642395,0.2845727801322937,-0.04337073055005428,0.07609652737742942,1.5825063221854019,0.7016940178395578
1675084674.6221046,4.543915748596191,0.2253272831439972,0.2818449139595032,-0.030070351862309965,0.0947724453478123,1.9702736873801308,0.5514727776147353
1675084675.6986306,4.474783897399902,0.29482850432395935,0.2734192907810211,-0.009543986547889897,0.10515291247378897,2.376902351796817,0.3723448372741551
1675084676.7236855,4.3599138259887695,0.38597333431243896,0.2688595652580261,0.005204547838873166,0.11712055954953568,2.565878068922308,0.28355676369363914
1675084677.7355871,4.20096492767334,0.45104357600212097,0.25930821895599365,0.024728032511241116,0.11730090075482506,2.841623517720618,0.14987113803244181
