time,x,y,z,qx,qy,qz,qw
1674381911.4691985,0.0050811767578125,-0.00469970703125,0.0,0.0,-0.0,0.009022864529988413,0.9999898235067194
1674381911.558086,0.0065155029296875,-0.0049285888671875,0.0,0.0,-0.0,0.009693741530417934,0.9999882539448877
1674381911.632702,0.005645751953125,-0.0053253173828125,0.0,0.0,-0.0,0.01274607878429703,0.9999796922531875
1674381911.715657,0.0068511962890625,-0.005279541015625,0.0,0.0,-0.0,0.010893751797357465,0.9999851658081479
1674381911.7883306,0.0053253173828125,-0.005645751953125,0.0,0.0,-0.0,0.011395969386874625,0.9999837665291378
1674381911.875062,0.0059051513671875,-0.005523681640625,0.0,0.0,-0.0,0.011718786321417343,0.9999828338050074
1674381911.9620275,0.005340576171875,-0.0052642822265625,0.0,0.0,-0.0,0.010055091662528291,0.9999873619180776
1674381912.0352325,0.00689697265625,-0.00531005859375,0.0,0.0,-0.0,0.011748039359048917,0.9999827479960077
1674381912.1214976,0.0057373046875,-0.0051422119140625,0.0,0.0,-0.0,0.009414001752103435,0.9999889220918299
1674381912.1946654,0.0025177001953125,-0.0047607421875,0.0,0.0,-0.0,0.008602632556679457,0.9999907493533993
1674381912.2805998,0.0021514892578125,-0.0060272216796875,0.0,0.0,-0.0,0.010455441629342789,0.9999863354986618
1674381912.3543603,0.002899169921875,-0.0048828125,0.0,0.0,-0.0,0.009632243072055327,0.9999884025090922
1674381912.4434154,-0.00048828125,-0.0052337646484375,0.0,0.0,-0.0,0.00955419405699,0.9999885896936894
1674381912.526724,0.001251220703125,-0.005279541015625,0.0,0.0,-0.0,0.006990701487622574,0.9999938912678084
1674381912.6010034,0.00341796875,-0.005706787109375,0.0,0.0,-0.0,0.010901531019315486,0.9999851446144599
1674381912.68784,0.0029754638671875,-0.00555419921875,0.0,0.0,-0.0,0.00779664792469206,0.9999924015447651
1674381912.7605135,-0.0015716552734375,-0.00506591796875,0.0,0.0,-0.0,0.0059949811520367486,0.9999955075284871
1674381912.846037,0.001251220703125,-0.005157470703125,0.0,0.0,-0.0,0.008879116854658675,0.9999901451766714
1674381912.930922,0.0052642822265625,-0.0047454833984375,0.0,0.0,-0.0,0.008699744578499086,0.9999905393204511
1674381913.004165,-0.0051422119140625,-0.0055999755859375,0.0,0.0,-0.0,0.009455141168385662,0.999988825058999
1674381913.0912304,0.00341796875,-0.0047760009765625,0.0,0.0,-0.0,0.008933096836466183,0.9999900249891973
1674381913.1651645,0.00341796875,-0.0048980712890625,0.0,0.0,-0.0,0.010132349415612118,0.999987166964363
1674381913.2543714,0.0029144287109375,-0.003570556640625,0.0,0.0,-0.0,0.008926914778927304,0.9999900387906039
1674381913.3258142,0.0016326904296875,-0.00506591796875,0.0,0.0,-0.0,0.010984861536326603,0.9999849166400465
1674381913.4173543,0.0022735595703125,-0.004150390625,0.0,0.0,-0.0,0.009761064057416613,0.9999880902271989
1674381913.496789,-0.0018768310546875,-0.0054779052734375,0.0,0.0,-0.0,0.01118456046231232,0.9999843632416596
1674381913.573178,-0.0035400390625,-0.004913330078125,0.0,0.0,-0.0,0.01362637044130193,0.9999767903433565
1674381913.6586347,-0.003875732421875,-0.0054473876953125,0.0,0.0,-0.0,0.016830808697775163,0.9999645906937942
1674381913.7301173,-0.006317138671875,-0.005645751953125,0.0,0.0,-0.0,0.019104815489808444,0.9999543761000651
1674381913.8147886,-0.0083160400390625,-0.0059967041015625,0.0,0.0,-0.0,0.022748964165306033,0.9999353112761262
1674381913.8900564,-0.0087890625,-0.0059356689453125,0.0,0.0,-0.0,0.027984397404631305,0.9999021107848288
1674381913.9783773,-0.0070343017578125,-0.0054931640625,0.0,0.0,-0.0,0.027891255918568367,0.9999027613063454
1674381914.0600843,-0.011444091796875,-0.005950927734375,0.0,0.0,-0.0,0.028457912089724355,0.9998987701128979
1674381914.13903,-0.0116424560546875,-0.0055084228515625,0.0,0.0,-0.0,0.026985007291705946,0.9999089775535644
1674381914.222115,-0.0153656005859375,-0.005584716796875,0.0,0.0,-0.0,0.02880593305563157,0.9998962790706541
1674381914.29509,-0.0194244384765625,-0.004913330078125,0.0,0.0,-0.0,0.034342109604269574,0.9998525810606907
