time,x,y,z,qx,qy,qz,qw
1674382430.0780206,-0.0024261474609375,0.0073089599609375,0.0,0.0,-0.0,0.0070375964548259696,0.9999938090359054
1674382430.1678648,-0.002044677734375,0.0081329345703125,0.0,0.0,-0.0,0.007758901243401964,0.9999924749408746
1674382430.2517233,0.001800537109375,0.0080108642578125,0.0,0.0,-0.0,0.0073905836550109145,0.9999931724169241
1674382430.3238356,-0.00164794921875,0.00714111328125,0.0,0.0,-0.0,0.003794264884035849,0.9999982004447885
1674382430.4154818,-0.0031280517578125,0.0081024169921875,0.0,0.0,-0.0,0.003811625869253263,0.9999981839390788
1674382430.484029,-0.0004425048828125,0.0088043212890625,0.0,0.0,-0.0,0.010311022465470627,0.9999867103814003
1674382430.5695398,-0.0025482177734375,0.0073394775390625,0.0,0.0,-0.0,0.0059176609896152005,0.999995622664245
1674382430.6424384,-0.0025787353515625,0.0084381103515625,0.0,0.0,-0.0,0.005692093418982095,0.9999959500117974
1674382430.7301123,-0.0001678466796875,0.007598876953125,0.0,0.0,-0.0,0.0053307632129059755,0.9999964478725489
1674382430.8032694,0.0008392333984375,0.0084991455078125,0.0,0.0,-0.0,0.006667053946824476,0.999994443804104
1674382430.8898199,-0.0035247802734375,0.0081329345703125,0.0,0.0,-0.0,0.005743670192992869,0.9999958762844234
1674382430.961355,-0.0010223388671875,0.00885009765625,0.0,0.0,-0.0,0.006741624393118514,0.9999943188179471
1674382431.0508168,-0.0014190673828125,0.0078277587890625,0.0,0.0,-0.0,0.009546946587472824,0.9999886069979905
1674382431.1240842,-0.001068115234375,0.0081024169921875,0.0,0.0,-0.0,0.006750998037985583,0.9999943030085956
1674382431.2082462,-0.0031280517578125,0.00872802734375,0.0,0.0,-0.0,0.005806440364505795,0.9999957856592468
1674382431.2972043,-0.004058837890625,0.0086517333984375,0.0,0.0,-0.0,0.008412106349760173,0.9999911545713853
1674382431.368514,0.0001983642578125,0.0086212158203125,0.0,0.0,-0.0,0.007342992515567407,0.9999932600651856
1674382431.457953,-0.002197265625,0.00689697265625,0.0,0.0,-0.0,0.007240653976476097,0.999993446623407
1674382431.5384316,-0.00469970703125,0.008544921875,0.0,0.0,-0.0,0.005852140982884561,0.9999957190587939
1674382431.6181087,-0.0017547607421875,0.0061187744140625,0.0,0.0,-0.0,0.0035848518110765215,0.9999983936051167
1674382431.6884596,-0.0021209716796875,0.0066680908203125,0.0,0.0,-0.0,0.0021384365331383183,0.9999994283862036
1674382431.773285,-0.0042877197265625,0.00701904296875,0.0,0.0,-0.0,0.0051617000197134435,0.9999966696084619
1674382431.8503988,-0.007537841796875,0.0078277587890625,0.0,0.0,-0.0,0.007849208574929996,0.9999922987504783
1674382431.937074,-0.0056915283203125,0.00579833984375,0.0,0.0,-0.0,0.0007143966044275237,0.9999999362046872
1674382432.0087857,-0.0078582763671875,0.0063323974609375,0.0,0.0,-0.0,0.0034112082215577554,0.9999985454576613
1674382432.0974684,-0.0071563720703125,0.006744384765625,0.0,0.0,-0.0,0.0032224199204490215,0.9999987020015129
1674382432.1683183,-0.0052642822265625,0.0056915283203125,0.0,0.0,-0.0,0.003419096948672459,0.9999985387223628
1674382432.2530253,-0.0038909912109375,0.005950927734375,0.0,0.0,-0.0,0.0031889047326989937,0.999998728861095
1674382432.3385231,-0.00506591796875,0.006744384765625,0.0,0.0,-0.0,0.003560916858775524,0.9999984149843093
1674382432.4110963,-0.0075225830078125,0.007659912109375,0.0,0.0,-0.0,0.00541364488952132,0.9999963365583631
1674382432.4975944,-0.0045318603515625,0.0057525634765625,0.0,0.0,-0.0,0.0031043310153322013,0.9999987953913603
1674382432.5720482,-0.0037994384765625,0.006439208984375,0.0,0.0,-0.0,0.003276345483816265,0.999998658195334
1674382432.6597712,-0.006134033203125,0.0056915283203125,0.0,0.0,-0.0,0.010300429742969429,0.9999867376727037
1674382432.7331529,-0.0085601806640625,0.0049896240234375,0.0,0.0,-0.0,0.01583341867027292,0.9999686630203206
1674382432.8182707,-0.007568359375,0.00445556640625,0.0,0.0,-0.0,0.023743154926281217,0.9999295336518682
1674382432.8917782,-0.00714111328125,0.002227783203125,0.0,0.0,-0.0,0.03037402980471795,0.9998846795057152
1674382432.977011,-0.017578125,0.004241943359375,0.0,0.0,-0.0,0.03885399602825536,0.9998113018088794
1674382433.0500195,-0.015045166015625,0.0020599365234375,0.0,0.0,-0.0,0.03955438048429602,0.9998044377474945
1674382433.13668,-0.017669677734375,0.00244140625,0.0,0.0,-0.0,0.045225227062552914,0.999744345748568
1674382433.210013,-0.0204315185546875,0.001007080078125,0.0,0.0,-0.0,0.05369729945320317,0.9996395966544386
1674382433.3003936,-0.0189361572265625,0.00164794921875,0.0,0.0,-0.0,0.052960230393074015,0.9996494222356325
1674382433.3822722,-0.023040771484375,0.0021820068359375,0.0,0.0,-0.0,0.049171125476241064,0.999697790275438
1674382433.4558113,-0.02252197265625,0.0018768310546875,0.0,0.0,-0.0,0.05846536968798505,0.9995727554948504
1674382433.5573456,-0.021331787109375,0.00164794921875,0.0,0.0,-0.0,0.05720630366524259,0.9995909577415903
1674382433.6210678,-0.022186279296875,0.001617431640625,0.0,0.0,-0.0,0.057078092960899204,0.9995927890527874
1674382433.7093005,-0.0247802734375,0.001861572265625,0.0,0.0,-0.0,0.0559454784871581,0.9996087884400142
1674382433.77608,-0.0262451171875,0.001953125,0.0,0.0,-0.0,0.05891486803597259,0.9995661611635236
1674382433.867851,-0.0248565673828125,0.0020294189453125,0.0,0.0,-0.0,0.06008849690928817,0.9995487055159353
1674382433.9351544,-0.023284912109375,0.009429931640625,0.0,0.0,-0.0,0.06506156066791988,0.999470920826144
1674382434.0204854,-0.027130126953125,0.0093231201171875,0.0,0.0,-0.0,0.0631860319704452,0.9995009821791334
1674382434.093056,-0.03350830078125,0.0099029541015625,0.0,0.0,-0.0,0.06615146713669598,0.9994530477911845
1674382434.1813717,-0.039154052734375,0.0106201171875,0.0,0.0,-0.0,0.0650832313096962,0.999470568348195
1674382434.254948,-0.043060302734375,0.009765625,0.0,0.0,-0.0,0.0661560620686135,0.9994529718120296
1674382434.3418527,-0.0504608154296875,0.009521484375,0.0,0.0,-0.0,0.06575873711962885,0.9994595222546043
1674382434.4262266,-0.0552825927734375,0.0098724365234375,0.0,0.0,-0.0,0.0651849864905448,0.9994689117078162
1674382434.503955,-0.06182861328125,0.0103302001953125,0.0,0.0,-0.0,0.06705553950912482,0.9994379969767663
1674382434.5881336,-0.0675201416015625,0.009857177734375,0.0,0.0,-0.0,0.06168530864266566,0.9995244030407339
1674382434.6591568,-0.0760955810546875,0.01318359375,0.0,0.0,-0.0,0.06612449808410578,0.9994534936295985
1674382434.7463386,-0.088226318359375,0.01190185546875,0.0,0.0,-0.0,0.059104657443422415,0.9995633617127613
1674382434.819555,-0.103302001953125,0.013275146484375,0.0,0.0,-0.0,0.05627611328253339,0.999604151003055
1674382434.9052436,-0.110809326171875,0.0135955810546875,0.0,0.0,-0.0,0.05506356479513802,0.9996210244185078
1674382434.9790647,-0.114776611328125,0.0130615234375,0.0,0.0,-0.0,0.05419439898908831,0.9996328933531905
1674382435.0672417,-0.1251220703125,0.0143280029296875,0.0,0.0,-0.0,0.05203034123955069,0.9996616245335268
1674382435.1417427,-0.13165283203125,0.0142364501953125,0.0,0.0,-0.0,0.050842557528295196,0.9996768966937881
1674382435.2250512,-0.14227294921875,0.0167236328125,0.0,0.0,-0.0,0.05267165793716396,0.9996532320994517
1674382435.2989645,-0.1499481201171875,0.0145263671875,0.0,0.0,-0.0,0.04930847571943284,0.9996960996715941
1674382435.3844213,-0.161102294921875,0.016632080078125,0.0,0.0,-0.0,0.0489825014322458,0.9997001043099497
1674382435.4579685,-0.1663055419921875,0.01593017578125,0.0,0.0,-0.0,0.048251733769508316,0.9997089853895423
1674382435.5452876,-0.1883697509765625,0.0189056396484375,0.0,0.0,-0.0,0.053329100351242165,0.9996445219447372
1674382435.6354966,-0.198455810546875,0.0175628662109375,0.0,0.0,-0.0,0.0573227817267535,0.9995892904536898
1674382435.7073324,-0.2075958251953125,0.0174713134765625,0.0,0.0,-0.0,0.06379316662776116,0.9994913471135934
1674382435.7943094,-0.2210540771484375,0.0187225341796875,0.0,0.0,-0.0,0.06960761493048569,0.9993944086263192
1674382435.8649077,-0.23614501953125,0.019195556640625,0.0,0.0,-0.0,0.07581915107748019,0.9992815180937658
1674382435.9495678,-0.2541961669921875,0.0189971923828125,0.0,0.0,-0.0,0.07889671614016684,0.9992220144206476
1674382436.02476,-0.2698822021484375,0.016998291015625,0.0,0.0,-0.0,0.08276766769354503,0.999143811352474
1674382436.1125364,-0.2854766845703125,0.016326904296875,0.0,0.0,-0.0,0.08588208542612491,0.9990781750870442
1674382436.1834805,-0.3065948486328125,0.013214111328125,0.0,0.0,-0.0,0.08807461120912759,0.9990305145483966
1674382436.271121,-0.318115234375,0.0135040283203125,0.0,0.0,-0.0,0.09444022964712992,0.9988853375183409
1674382436.3435664,-0.3363037109375,0.011810302734375,0.0,0.0,-0.0,0.09992384727003084,0.9987521626960577
1674382436.430865,-0.3552398681640625,0.01165771484375,0.0,0.0,-0.0,0.10667565173593742,0.9985778753668056
1674382436.5052247,-0.37103271484375,0.0102081298828125,0.0,0.0,-0.0,0.11347864019806457,0.9983907565733978
1674382436.5891936,-0.388458251953125,0.007720947265625,0.0,0.0,-0.0,0.11946824220470736,0.998216447816767
1674382436.6740217,-0.41217041015625,0.007293701171875,0.0,0.0,-0.0,0.12235877529763008,0.9981291249169353
1674382436.7503939,-0.4333648681640625,0.007354736328125,0.0,0.0,-0.0,0.13152181997021567,0.9978385304665137
1674382436.8352416,-0.446929931640625,0.0055084228515625,0.0,0.0,-0.0,0.1325839061186837,0.9978034930582399
1674382436.9099078,-0.472198486328125,0.0026092529296875,0.0,0.0,-0.0,0.1354026009630017,0.9977091421628884
1674382436.9950984,-0.497894287109375,0.000762939453125,0.0,0.0,-0.0,0.13537078904031238,0.9977102180685145
1674382437.0719545,-0.5140228271484375,-0.0001373291015625,0.0,0.0,-0.0,0.1408244588040833,0.9975220829975054
1674382437.1580727,-0.5319671630859375,-0.0016021728515625,0.0,0.0,-0.0,0.1411569508245687,0.9975103731309486
1674382437.229955,-0.55267333984375,0.000152587890625,0.0,0.0,-0.0,0.14442041011562853,0.9973939758236795
1674382437.3166034,-0.5794219970703125,-0.0005950927734375,0.0,0.0,-0.0,0.1395871863946668,0.9975654156829497
1674382437.3909893,-0.592498779296875,-0.0014801025390625,0.0,0.0,-0.0,0.14238327028184486,0.9974669456599734
1674382437.4765134,-0.6124725341796875,-0.0028228759765625,0.0,0.0,-0.0,0.13929679980474596,0.9975755305047872
1674382437.5732617,-0.6301422119140625,-0.003814697265625,0.0,0.0,-0.0,0.1371206959611529,0.9976506598190163
1674382437.6472805,-0.6450347900390625,-0.00360107421875,0.0,0.0,-0.0,0.13545944292030684,0.9977072190922549
1674382437.7091346,-0.6628265380859375,-0.0043792724609375,0.0,0.0,-0.0,0.13186980821662697,0.99782708159548
1674382437.7919664,-0.68414306640625,-0.0037384033203125,0.0,0.0,-0.0,0.13424714745750746,0.997748058639518
