time,x,y,z,qx,qy,qz,qw
1674380528.5489705,0.0038909912109375,3.0517578125e-05,0.0,0.0,-0.0,0.0011816696070503668,0.9999998254571225
1674380528.6334853,0.00469970703125,0.0002593994140625,0.0,0.0,-0.0,0.0006022743941262223,0.9999999546581946
1674380528.723275,0.008026123046875,-0.0002288818359375,0.0,0.0,-0.0,0.00038805428871072046,0.9999999811767336
1674380528.7957242,0.005035400390625,0.0003814697265625,0.0,0.0,0.0,-0.0003846327261145826,0.9999999815072083
1674380528.882533,0.0033111572265625,0.0001983642578125,0.0,0.0,-0.0,0.002906644857608856,0.9999989439271448
1674380528.9671245,0.0060272216796875,-0.0002899169921875,0.0,0.0,0.0,-0.0017111936665600992,0.9999996339770518
1674380529.0509195,0.007568359375,-0.00048828125,0.0,0.0,-0.0,0.0011899221713740108,0.9999998230106585
1674380529.1247115,0.0048828125,4.57763671875e-05,0.0,0.0,-0.0,0.0010831328341179838,0.9999998533529115
1674380529.212444,0.0042877197265625,9.1552734375e-05,0.0,0.0,-0.0,0.000872349648047441,0.999999904875763
1674380529.2997124,0.0052032470703125,-0.0001220703125,0.0,0.0,0.0,-0.0005973021212588317,0.9999999554037723
1674380529.3848433,0.0030670166015625,0.00042724609375,0.0,0.0,-0.0,0.0007539410818417345,0.9999999289466065
1674380529.4595926,0.0059661865234375,-0.0004425048828125,0.0,0.0,-0.0,0.001504421747984892,0.9999997170894139
1674380529.545543,0.0072021484375,-0.000213623046875,0.0,0.0,-0.0,0.000571515080401383,0.9999999591713143
1674380529.6296089,0.0044097900390625,4.57763671875e-05,0.0,0.0,-0.0,0.0015404337699185598,0.9999997033829897
1674380529.7154467,0.0026092529296875,0.00018310546875,0.0,0.0,-0.0,0.0021888522547751973,0.9999994011157857
1674380529.788984,0.0053558349609375,0.0,0.0,0.0,-0.0,0.0021087230421556187,0.999999444160943
1674380529.8752291,0.0082855224609375,0.0,0.0,0.0,-0.0,0.002971827066735868,0.9999988960306888
1674380529.9600742,0.0064849853515625,-0.0001373291015625,0.0,0.0,-0.0,0.00014292568060453434,0.9999999974465312
1674380530.046968,0.0028076171875,-0.000335693359375,0.0,0.0,-0.0,0.0009037274747467291,0.9999998979095832
1674380530.1199257,0.00115966796875,0.0001983642578125,0.0,0.0,-0.0,0.002350958662921665,0.9999993091242502
1674380530.2062104,-0.0016021728515625,0.0001068115234375,0.0,0.0,-0.0,0.0036404700545917394,0.9999983433726801
1674380530.2915988,-0.000518798828125,0.0003204345703125,0.0,0.0,-0.0,0.006933667689928083,0.9999939905375647
1674380530.3669343,-0.003143310546875,0.0,0.0,0.0,-0.0,0.008504100793457824,0.9999909600473319
