time,x,y,z,qx,qy,qz,qw
1675091574.6791806,0.005433610640466213,0.004422550089657307,-0.0008408157736994326,-0.0023689685049071577,-0.00013161935603801632,-0.0024496748960646185,0.9999985545863196
1675091575.8229775,0.005526417400687933,0.003944829106330872,-0.000969617220107466,-0.0021480297804161346,-0.00019796899672805542,-0.0021360361713310145,0.9999988451593407
1675091576.8679292,0.005406918935477734,0.004282793495804071,-0.000958343967795372,-0.0020909176472572156,-0.00029586240768554454,-0.002398167696149745,0.9999987259499064
1675091577.885837,0.005250228568911552,0.00422015693038702,-0.0009660921059548855,-0.0020997888684364365,-0.0004448631139008592,-0.0023426471472765722,0.9999987334004964
1675091578.8313103,0.0054306467063724995,0.004191807471215725,-0.0008729029796086252,-0.002505105337266887,4.7373428066070095e-07,-0.0023380926815191982,0.9999985247839537
1675091579.86395,0.005321891512721777,0.004240588750690222,-0.0009588464163243771,-0.004075166776933524,0.01209216590280449,-0.0025537658955111175,0.9999788475779728
1675091580.9305203,0.29865652322769165,0.005058263428509235,0.017424941062927246,0.002604061411517819,-0.0018815727889020357,0.07227503044300866,0.9993457740293917
1675091581.9202867,0.5747649073600769,0.00815292913466692,0.033920977264642715,-0.0022483624780979044,0.002710650520893729,0.03848760992683285,0.9998132635644124
1675091582.8780077,0.8614965677261353,0.001108866767026484,0.05091441795229912,-0.003530979588221681,-0.001961873257794321,0.012367317823320106,0.999978855028711
1675091583.9051502,1.1583579778671265,0.0012020424474030733,0.06663347035646439,-0.0042349631452598055,0.0021282944588626286,0.04934895892429695,0.9996927355539466
1675091585.0825849,1.4721981287002563,-0.0017132379580289125,0.087754026055336,0.0036899198643543163,-0.00600482195711712,0.049277960606323674,0.9996901344987237
1675091586.239331,1.7736222743988037,0.011222503148019314,0.08013883233070374,0.012341786532958301,-0.02419913034438957,0.16132302799406095,0.9966506747464018
1675091587.3140092,1.9794538021087646,0.1577811986207962,0.07915513962507248,-0.026285790949094195,-0.029203673663014153,0.6929082244242276,0.9404663443229596
1675091588.3583715,2.081833600997925,0.298176646232605,0.08611464500427246,-0.050183308086180746,-0.007433362953819213,1.0463203088756015,0.8660125677306876
1675091589.4245028,2.1975290775299072,0.5690184831619263,0.10578268766403198,-0.05869183424348219,0.002593037764009536,1.2009659144324507,0.8246853849868858
1675091590.4595683,2.2623167037963867,0.8164780139923096,0.10838139057159424,-0.06306081909596929,0.020606792636160984,1.4334108312114207,0.75334592364735
1675091591.5674336,2.260305881500244,1.0491633415222168,0.11035802215337753,-0.06700221715121463,0.04284775870793548,1.6426435375896622,0.68019042646274
1675091592.5160499,2.25331974029541,1.3509849309921265,0.1173880472779274,-0.07184414521833843,0.04091415587131009,1.6315295714180376,0.6841912192664091
1675091593.519123,2.2318403720855713,1.6600064039230347,0.12315729260444641,-0.07636188655583204,0.04654347708411693,1.6787727473357796,0.6665910600963212
1675091594.6909084,2.2195234298706055,1.9679157733917236,0.1313156932592392,-0.07460822143333525,0.039274771539873035,1.6511640126481129,0.6769886806547543
1675091595.8335083,2.200040817260742,2.283980369567871,0.1387036293745041,-0.07713371440123144,0.035796112997417986,1.6642410272767285,0.6721908359276332
1675091596.8172808,2.1892082691192627,2.578040361404419,0.14558863639831543,-0.0758449609720755,0.03880724483370874,1.649462049123888,0.6775986263411254
