time,x,y,z,qx,qy,qz,qw
1675090968.6524315,0.005433694459497929,0.004422485362738371,-0.0008406180422753096,-0.0024418259197239423,-0.00022501848674648324,-0.0024496615642139595,0.9999984980838922
1675090968.7428527,0.005409775301814079,0.0040427325293421745,-0.001140013337135315,-0.0021523807722068134,-0.0004902932272921613,-0.002247395129140861,0.9999987592146528
1675090968.8473642,0.00535596115514636,0.003963895607739687,-0.000748518155887723,-0.0020959339894615243,-0.00013746600472685285,-0.0021897363691214767,0.9999988490738843
1675090968.943324,0.0054183462634682655,0.004393373616039753,-0.000953207490965724,-0.002449048522079303,-0.0002964516859395295,-0.0024636324236688833,0.99999848037632
1675090968.999227,0.0054643419571220875,0.0043816398829221725,-0.0009478256688453257,-0.0025140944737397346,-0.00028638797341447655,-0.002389531609147872,0.9999984857169081
1675090969.0719018,0.005378166679292917,0.004357565194368362,-0.0007543687243014574,-0.0023299624949379644,-0.00014999094303372199,-0.002451192475501033,0.9999985674477234
1675090969.1415162,0.005400124005973339,0.004401845391839743,-0.0009440418216399848,-0.002359734061429325,-0.0002831688099019283,-0.0024570399897563366,0.9999985390986246
1675090969.2126005,0.0052163549698889256,0.004298749845474958,-0.0008822532254271209,-0.0025377257508482644,-0.00032378167792173533,-0.002405620265750475,0.9999984582667919
1675090969.3143106,0.005334216635674238,0.004071132745593786,-0.0009649266139604151,-0.0023126749439951874,-0.0003685749870530165,-0.002264876650277599,0.9999986730118784
1675090969.396436,0.005398776847869158,0.004554871469736099,-0.0009394751978106797,-0.00248554934976965,-0.00030853328235237097,-0.0025467160434636425,0.9999984048928573
1675090969.4665303,0.004901895299553871,0.004278262611478567,-0.0006620876956731081,-0.002601865643036579,-0.00022986421351396365,-0.0024194660495190094,0.9999984152751671
1675090969.5421488,0.005524680484086275,0.0043092286214232445,-0.0010104314424097538,-0.0023834496561123734,-0.0003057845278268988,-0.002420672215837185,0.9999985455313786
1675090969.649815,0.005489246919751167,0.004374521318823099,-0.001108215656131506,-0.0023528175879792626,-0.0004437742643806689,-0.002504741625965302,0.9999984988717536
1675090969.7238753,0.005253962706774473,0.004246382042765617,-0.0009539425955154002,-0.0024506375491848303,-0.0003338311501947601,-0.0023961844250597465,0.9999985174097706
1675090969.8297632,0.00552653893828392,0.003944916184991598,-0.0009685718105174601,-0.0020544719061549917,-0.0003195537012682508,-0.002136059112112199,0.9999988891103826
1675090969.9187043,0.005153239704668522,0.004372673574835062,-0.0007010004483163357,-0.0024313439891535315,-0.00013653478070584923,-0.0024812770738782053,0.9999984890463932
1675090970.0270538,0.005175507161766291,0.00400950014591217,-0.0009155230363830924,-0.002091765725441202,-0.0003263527579212588,-0.0022832196141317662,0.9999987879204397
1675090970.094449,0.005177547689527273,0.0046473159454762936,-0.0010019794572144747,-0.0027438659731042433,-0.0004270622581031352,-0.0026045562142290053,0.9999981877576384
1675090970.1784062,0.005286487750709057,0.004578624852001667,-0.00091705092927441,-0.0025678696832237813,-0.0003046525646683757,-0.002593266104617288,0.9999983232727286
1675090970.253535,0.005250786431133747,0.004050610587000847,-0.0008338225306943059,-0.00220504869159071,-0.00023055968860896873,-0.002301001700561256,0.9999987236035269
1675090970.3176827,0.005385948345065117,0.004113146103918552,-0.0009661545045673847,-0.0023475238063387902,-0.0003254356789348371,-0.0022833220959175625,0.9999986459905442
1675090970.395789,0.005099122878164053,0.004328244365751743,-0.0005749250412918627,-0.002566022465452711,-4.765808278246118e-05,-0.002374804519275326,0.9999984716595877
1675090970.4640734,0.005471132695674896,0.004349302034825087,-0.0009260070510208607,-0.0024142937615405672,-0.00026477722849099425,-0.0024138045188721647,0.999998534136142
1675090970.5628946,0.005094559863209724,0.0044663771986961365,-0.0008718077442608774,-0.0025299667103349725,-0.00031549711537282564,-0.0025856924328402117,0.9999983514835079
1675090970.660654,0.00526062585413456,0.004269663244485855,-0.0009818477556109428,-0.0022670818023328805,-0.0003785673883948833,-0.0024292622777194535,0.9999986017039988
1675090970.7408047,0.0050772009417414665,0.0043034241534769535,-0.0006688681896775961,-0.002450391902181889,-0.00015462554251482474,-0.002424816234014207,0.999998511377984
1675090970.8245578,0.005406950134783983,0.0042826407589018345,-0.0009588517714291811,-0.002248380493252424,-0.0003241951618802748,-0.0023981183350272467,0.9999986358710102
1675090970.9385917,0.0054346914403140545,0.004232991486787796,-0.0009476503473706543,-0.0024718782909329967,-0.00032896924536078575,-0.0023804146837626667,0.9999985141616414
1675090971.0275,0.005167938768863678,0.004517832770943642,-0.0007896785391494632,-0.0025618897517160947,-0.00025361252000514,-0.0025097157153868154,0.9999983840131228
1675090971.1144245,0.005509534385055304,0.004143184050917625,-0.0009624662343412638,-0.002210737197422026,-0.0003276120398090684,-0.002277570858854917,0.9999987270421474
1675090971.1958687,0.005184425041079521,0.004487361293286085,-0.000885000335983932,-0.0024113762741966352,-0.00031483416902454143,-0.002545251429065448,0.9999984507391502
1675090971.2852247,0.005447087809443474,0.004406234249472618,-0.0009739660890772939,-0.0024874817677419912,-0.00029830944251618707,-0.002432486798427402,0.9999984755818933
1675090971.3774357,0.0053247553296387196,0.004201128613203764,-0.0009586568921804428,-0.0023826495965490824,-0.00033515832344335354,-0.002339764256903105,0.9999985917862383
